kgID	mRNA	geneSymbol	refseq
uc001dss.2	AK024989	SLC35A3	-
uc003lgg.1	NM_080670	SLC35A4	NM_080670
uc021yei.1	CCDS4231	SLC35A4	NM_080670
uc003lgh.1	AF445025	SLC35A4	NM_080670
uc003dze.4	NM_017945	SLC35A5	NM_017945
uc002iph.1	NM_005827	SLC35B1	NM_005827
uc010wly.1	AK296073	SLC35B1	NM_005827
uc002ipj.1	BX641166	SLC35B1	-
uc003oxd.3	NM_178148	SLC35B2	NM_178148
uc011dvu.2	AK293251	SLC35B2	NM_178148
uc011dvt.2	AK293344	SLC35B2	-
uc011did.2	NM_001142540	SLC35B3	NM_001142540
uc010joe.3	NM_001142541	SLC35B3	NM_001142541
uc003myb.3	NM_015948	SLC35B3	NM_015948
uc003myd.3	BX538271	SLC35B3	-
uc003myc.3	BX647208	SLC35B3	-
uc010jof.2	AK309222	SLC35B3	-
uc011die.1	AK304250	SLC35B3	-
uc003vrn.3	NM_032826	SLC35B4	NM_032826
uc003vro.4	AJ315498	SLC35B4	NM_032826
uc010lmk.3	AK307621	SLC35B4	-
uc001nbo.3	NM_001145265	SLC35C1	NM_001145265
uc010rgm.2	NM_001145266	SLC35C1	NM_001145266
uc001nbp.3	NM_018389	SLC35C1	NM_018389
uc002xrq.3	NM_015945	SLC35C2	NM_015945
uc002xrp.3	NM_173073	SLC35C2	NM_173073
uc002xrr.3	NM_173179	SLC35C2	NM_173179
uc010zxp.2	AK301022	SLC35C2	NM_173179
uc002xro.3	BC025277	SLC35C2	NM_173179
uc010zxn.2	AK300798	SLC35C2	-
uc010zxo.2	AK300207	SLC35C2	-
uc001ddk.2	NM_015139	SLC35D1	NM_015139
uc010oph.2	AK296449	SLC35D1	NM_015139
uc004awc.3	NM_007001	SLC35D2	NM_007001
uc010msd.3	AK307890	SLC35D2	NM_007001
uc010msf.3	BC100278	SLC35D2	-
uc003qhe.3	NM_001008783	SLC35D3	NM_001008783
uc010xph.2	NM_024881	SLC35E1	NM_024881
uc002nem.1	AK024313	SLC35E1	NM_024881
uc001ahy.3	NM_001199787	SLC35E2	NM_001199787
uc001aia.2	NM_182838	SLC35E2	NM_182838
uc001ahg.4	NM_001110781	SLC35E2B	NM_001110781
uc001ahh.4	BC110653	SLC35E2B	NM_001110781
uc001ahf.4	CR936618	SLC35E2B	NM_001110781
uc021oeu.1	AK307886	SLC35E2B	NM_001199787
uc009vkl.2	BC062371	SLC35E2B	NM_001199787
uc009vkn.2	BC092507	SLC35E2B	NM_001199787
uc001ahe.4	AX747474	SLC35E2B	-
uc001suh.3	NM_018656	SLC35E3	NM_018656
uc003ais.1	NM_001001479	SLC35E4	NM_001001479
uc003ait.3	BC063569	SLC35E4	NM_001001479
uc003pxx.4	NM_001029858	SLC35F1	NM_001029858
uc001pjq.3	NM_017515	SLC35F2	NM_017515
uc010rvu.2	AK300582	SLC35F2	-
uc001pjs.3	AL833969	SLC35F2	-
uc001hvy.1	NM_173508	SLC35F3	NM_173508
uc001hwa.1	BC037878	SLC35F3	NM_173508
uc021rtp.1	NM_001206920	SLC35F4	NM_001206920
uc010apa.1	BC101318	SLC35F4	NM_001206920
uc010aoz.1	BC101319	SLC35F4	-
uc002tku.1	NM_025181	SLC35F5	NM_025181
uc002tkt.3	BC050096	SLC35F5	-
uc002tkv.3	AK025657	SLC35F5	-
uc002rhp.1	NM_017877	SLC35F6	NM_017877
uc002rhq.1	BX648017	SLC35F6	-
uc010eyo.1	BX647807	SLC35F6	-
uc010ylc.1	AK299598	SLC35F6	-
uc001kjg.2	NM_001134658	SLC35G1	NM_001134658
uc010qnw.2	BC143283	SLC35G1	NM_001134658
uc001kjf.2	NM_153226	SLC35G1	NM_153226
uc001kji.3	BC058549	SLC35G1	-
uc010hub.3	NM_001097599	SLC35G2	NM_001097599
uc003erf.4	NM_001097600	SLC35G2	NM_001097600
uc003erg.4	NM_025246	SLC35G2	NM_025246
uc021xem.1	CCDS3091	SLC35G2	NM_025246
uc002hjd.2	NM_152462	SLC35G3	NM_152462
uc003wtp.1	NM_054028	SLC35G5	NM_054028
uc010cmj.1	NM_001102614	SLC35G6	NM_001102614
uc003luc.3	NM_078483	SLC36A1	NM_078483
uc010jhw.1	AK309323	SLC36A1	NM_078483
uc003lub.1	AK057340	SLC36A1	NM_078483
uc003lty.3	NM_181776	SLC36A2	NM_181776
uc010jhv.2	AK309575	SLC36A2	NM_181776
uc011dct.1	AK297682	SLC36A2	NM_181776
uc003ltz.3	BC101100	SLC36A2	-
uc003lua.3	BC101102	SLC36A2	-
uc003ltx.2	NM_001145017	SLC36A3	NM_001145017
uc003ltv.2	AK131483	SLC36A3	NM_001145017
uc003ltw.2	NM_181774	SLC36A3	NM_181774
uc001pdn.3	NM_152313	SLC36A4	NM_152313
uc001pdm.3	AK096251	SLC36A4	-
uc002zbi.3	NM_018964	SLC37A1	NM_018964
uc002zbj.3	AF311320	SLC37A1	NM_018964
uc001qbn.3	NM_001145290	SLC37A2	NM_001145290
uc010sau.2	NM_198277	SLC37A2	NM_198277
uc001qbp.3	BC041641	SLC37A2	-
uc010sav.1	AK296975	SLC37A2	-
uc003vvp.3	NM_032295	SLC37A3	NM_032295
uc003vvo.3	NM_207113	SLC37A3	NM_207113
uc010lnh.3	BC046567	SLC37A3	NM_207113
uc011kqz.2	AK300265	SLC37A3	-
uc011kra.1	AK299276	SLC37A3	-
uc011krb.1	AK296543	SLC37A3	-
uc010rys.1	NM_001164277	SLC37A4	NM_001164277
uc010ryr.1	NM_001164278	SLC37A4	NM_001164278
uc010ryt.1	NM_001164279	SLC37A4	NM_001164279
uc001pus.2	NM_001467	SLC37A4	NM_001467
uc009zan.2	AF110822	SLC37A4	-
uc001rpc.3	NM_001077484	SLC38A1	NM_001077484
uc001rpb.3	NM_030674	SLC38A1	NM_030674
uc001rpd.3	BX647547	SLC38A1	NM_030674
uc001rpa.3	AK027825	SLC38A1	NM_030674
uc001rpe.3	BX648676	SLC38A1	NM_030674
uc009zkj.1	AK309410	SLC38A1	NM_030674
uc010slh.2	AK308129	SLC38A1	NM_030674
uc002jzz.1	NM_001037984	SLC38A10	NM_001037984
uc002jzy.1	AK128330	SLC38A10	NM_001037984
uc021uey.1	BC011702	SLC38A10	NM_001037984
uc002kab.3	NM_138570	SLC38A10	NM_138570
uc031reu.1	BC014156	SLC38A10	-
uc002ucw.2	NM_001199148	SLC38A11	NM_001199148
uc002ucv.2	BC125157	SLC38A11	NM_001199148
uc002ucu.2	NM_173512	SLC38A11	NM_173512
uc001rpg.3	NM_018976	SLC38A2	NM_018976
uc010sli.2	AK293858	SLC38A2	NM_018976
uc001rph.3	AK001700	SLC38A2	-
uc003cyn.4	NM_006841	SLC38A3	NM_006841
uc011bdm.2	AK293801	SLC38A3	NM_006841
uc011bdl.2	AK299677	SLC38A3	-
uc001rpj.2	NM_001143824	SLC38A4	NM_001143824
uc001rpi.2	NM_018018	SLC38A4	NM_018018
uc009zkl.2	AK001053	SLC38A4	NM_018018
uc010nid.3	NM_033518	SLC38A5	NM_033518
uc004djk.4	AF318358	SLC38A5	NM_033518
uc001xfh.2	NM_001172702	SLC38A6	NM_001172702
uc010trz.2	NR_033344	SLC38A6	NM_153811
uc001xfg.2	NM_153811	SLC38A6	NM_153811
uc001xfi.3	BC064429	SLC38A6	-
uc001xfk.3	BC050349	SLC38A6	-
uc001xfj.1	AF070578	SLC38A6	-
uc002eod.1	NM_018231	SLC38A7	NM_018231
uc010vil.1	AK299424	SLC38A7	NM_018231
uc002eoe.1	AK022786	SLC38A7	NM_018231
uc002eoc.1	BC063399	SLC38A7	-
uc002fhg.1	NM_001080442	SLC38A8	NM_001080442
uc010ivy.3	NR_047650	SLC38A9	NM_001258286
uc003jqd.3	NM_001258286	SLC38A9	NM_001258286
uc010ivx.3	NM_001258287	SLC38A9	NM_001258287
uc003jqf.3	NM_173514	SLC38A9	NM_173514
uc003jqe.3	NR_047649	SLC38A9	NR_047649
uc001fdi.4	NM_001271957	SLC39A1	NM_001271957
uc001fdk.4	NM_001271958	SLC39A1	NM_001271958
uc031pph.1	NM_001271959	SLC39A1	NM_001271959
uc031ppi.1	NM_001271960	SLC39A1	NM_001271960
uc010pee.3	NM_001271961	SLC39A1	NM_001271961
uc001fdl.4	NM_014437	SLC39A1	NM_014437
uc001fdj.4	BC069261	SLC39A1	NM_014437
uc002utg.4	NM_001127257	SLC39A10	NM_001127257
uc002uth.4	NM_020342	SLC39A10	NM_020342
uc010zgp.2	AK294771	SLC39A10	NM_020342
uc002jjb.3	NM_001159770	SLC39A11	NM_001159770
uc002jja.3	NM_139177	SLC39A11	NM_139177
uc001ipo.2	NM_001145195	SLC39A12	NM_001145195
uc001ipp.2	BC035118	SLC39A12	NM_001145195
uc010qck.1	AK295294	SLC39A12	NM_001145195
uc001ipn.2	NM_152725	SLC39A12	NM_152725
uc009ylq.3	NM_001128225	SLC39A13	NM_001128225
uc001nff.4	NM_152264	SLC39A13	NM_152264
uc001nfe.1	AK098651	SLC39A13	-
uc001nfd.3	BX647491	SLC39A13	-
uc003xbq.4	NM_001128431	SLC39A14	NM_001128431
uc011kzh.2	NM_001135153	SLC39A14	NM_001135153
uc011kzg.2	NM_001135154	SLC39A14	NM_001135154
uc003xbp.4	NM_015359	SLC39A14	NM_015359
uc001vys.4	NM_001256588	SLC39A2	NM_001256588
uc001vyr.3	NM_014579	SLC39A2	NM_014579
uc002lwg.3	NM_144564	SLC39A3	NM_144564
uc010xgy.1	AK302600	SLC39A3	NM_144564
uc002lwh.3	NM_213568	SLC39A3	NM_213568
uc021umu.1	CCDS45909	SLC39A3	NM_213568
uc003zcp.3	NM_017767	SLC39A4	NM_017767
uc003zcq.3	NM_130849	SLC39A4	NM_130849
uc003zco.3	BC033807	SLC39A4	-
uc003zcn.4	AK000489	SLC39A4	-
uc010sqk.2	NM_001135195	SLC39A5	NM_001135195
uc010sqj.2	NM_173596	SLC39A5	NM_173596
uc010sqi.2	AK298331	SLC39A5	NM_173596
uc002kzj.2	NM_001099406	SLC39A6	NM_001099406
uc010dmy.3	NM_012319	SLC39A6	NM_012319
uc003odf.3	NM_001077516	SLC39A7	NM_001077516
uc011fqb.2	NM_001077516	SLC39A7	NM_001077516
uc011gmg.2	NM_001077516	SLC39A7	NM_001077516
uc011hgv.2	NM_001077516	SLC39A7	NM_001077516
uc011icc.2	NM_001077516	SLC39A7	NM_001077516
uc011izo.2	NM_001077516	SLC39A7	NM_001077516
uc003odg.3	NM_006979	SLC39A7	NM_006979
uc011fqc.2	NM_006979	SLC39A7	NM_006979
uc011gmh.2	NM_006979	SLC39A7	NM_006979
uc011hgw.2	NM_006979	SLC39A7	NM_006979
uc011icd.2	NM_006979	SLC39A7	NM_006979
uc011izp.2	NM_006979	SLC39A7	NM_006979
uc011dqv.2	AK303158	SLC39A7	-
uc011fqd.2	AK303158	SLC39A7	-
uc011gmi.2	AK303158	SLC39A7	-
uc011hgx.2	AK303158	SLC39A7	-
uc011ice.2	AK303158	SLC39A7	-
uc011izq.2	AK303158	SLC39A7	-
uc003hwc.2	NM_001135146	SLC39A8	NM_001135146
uc011ceo.1	NM_001135147	SLC39A8	NM_001135147
uc003hwa.1	NM_001135148	SLC39A8	NM_001135148
uc003hwb.1	NM_022154	SLC39A8	NM_022154
uc010aqx.3	NM_001252148	SLC39A9	NM_001252148
uc001xlf.4	NM_001252150	SLC39A9	NM_001252150
uc021rvh.1	NM_001252151	SLC39A9	NM_001252151
uc021rvg.1	NM_001252152	SLC39A9	NM_001252152
uc001xlg.4	BC047682	SLC39A9	NM_001252152
uc001xle.3	NM_018375	SLC39A9	NM_018375
uc001xld.4	BC033301	SLC39A9	-
uc002ruc.4	NM_000341	SLC3A1	NM_000341
uc002rub.2	DQ023517	SLC3A1	NM_000341
uc002rua.3	DQ023516	SLC3A1	NM_000341
uc002rtz.2	DQ023515	SLC3A1	NM_000341
uc002rty.3	DQ023513	SLC3A1	NM_000341
uc002rud.4	AK092000	SLC3A1	NM_000341
uc002rue.4	DQ023514	SLC3A1	NM_000341
uc001nwc.3	NM_001012662	SLC3A2	NM_001012662
uc001nwf.3	NM_001012664	SLC3A2	NM_001012664
uc001nwg.3	NM_001013251	SLC3A2	NM_001013251
uc001nwd.3	NM_002394	SLC3A2	NM_002394
uc010rml.1	AK304685	SLC3A2	-
uc002uqp.4	NM_014585	SLC40A1	NM_014585
uc002uqq.2	AF171087	SLC40A1	-
uc002uqr.1	DQ065763	SLC40A1	-
uc002uqs.1	DQ065764	SLC40A1	-
uc010zfx.1	DQ065761	SLC40A1	-
uc001hdh.1	NM_173854	SLC41A1	NM_173854
uc001hdg.1	AX748016	SLC41A1	NM_173854
uc001tla.3	NM_032148	SLC41A2	NM_032148
uc003eij.3	NM_001008485	SLC41A3	NM_001008485
uc003eik.3	NM_001008486	SLC41A3	NM_001008486
uc003eii.3	NM_001008487	SLC41A3	NM_001008487
uc011bkh.2	NM_001164475	SLC41A3	NM_001164475
uc003eil.3	NM_017836	SLC41A3	NM_017836
uc010hsd.1	AK307107	SLC41A3	NM_017836
uc001nkk.3	NM_001198810	SLC43A1	NM_001198810
uc001nkl.3	NM_003627	SLC43A1	NM_003627
uc002fsv.3	NM_152346	SLC43A2	NM_152346
uc002fsu.3	AB120364	SLC43A2	NM_152346
uc002fsx.3	BC071859	SLC43A2	NM_152346
uc002fsw.3	AF289592	SLC43A2	NM_152346
uc010vqo.1	AK301127	SLC43A2	-
uc009yme.4	NM_001278201	SLC43A3	NM_001278201
uc010rjr.3	NM_001278206	SLC43A3	NM_001278206
uc009ymg.2	AK311401	SLC43A3	NM_001278206
uc001nkg.4	NM_014096	SLC43A3	NM_014096
uc001nki.3	NM_017611	SLC43A3	NM_017611
uc001nkh.4	NM_199329	SLC43A3	NM_199329
uc009ymf.2	AK311394	SLC43A3	NM_199329
uc010rjs.1	AK300977	SLC43A3	NM_199329
uc004bcn.3	NM_080546	SLC44A1	NM_080546
uc004bco.1	AK124926	SLC44A1	NM_080546
uc002mpe.4	NM_001145056	SLC44A2	NM_001145056
uc002mph.3	BC020511	SLC44A2	NM_001145056
uc002mpf.3	NM_020428	SLC44A2	NM_020428
uc002mpg.1	AL832517	SLC44A2	-
uc002mpi.3	AK294118	SLC44A2	-
uc001dqv.5	NM_001114106	SLC44A3	NM_001114106
uc001dqx.5	NM_001258340	SLC44A3	NM_001258340
uc010ott.3	NM_001258341	SLC44A3	NM_001258341
uc010otr.3	NM_001258342	SLC44A3	NM_001258342
uc010otq.3	NM_001258343	SLC44A3	NM_001258343
uc010ots.3	AK300193	SLC44A3	NM_001258343
uc010otu.1	AK302381	SLC44A3	NM_001258343
uc001dqw.5	NM_152369	SLC44A3	NM_152369
uc009wds.4	BX648225	SLC44A3	-
uc011dom.2	NM_001178044	SLC44A4	NM_001178044
uc011eoq.2	NM_001178044	SLC44A4	NM_001178044
uc011fil.2	NM_001178044	SLC44A4	NM_001178044
uc011ggi.2	NM_001178044	SLC44A4	NM_001178044
uc011huv.2	NM_001178044	SLC44A4	NM_001178044
uc011isl.2	NM_001178044	SLC44A4	NM_001178044
uc011jnp.2	NM_001178044	SLC44A4	NM_001178044
uc011dol.2	NM_001178045	SLC44A4	NM_001178045
uc011eop.2	NM_001178045	SLC44A4	NM_001178045
uc011fik.2	NM_001178045	SLC44A4	NM_001178045
uc011ggh.2	NM_001178045	SLC44A4	NM_001178045
uc011huu.2	NM_001178045	SLC44A4	NM_001178045
uc011isk.2	NM_001178045	SLC44A4	NM_001178045
uc011jno.2	NM_001178045	SLC44A4	NM_001178045
uc010jti.3	NM_025257	SLC44A4	NM_025257
uc011eoo.2	NM_025257	SLC44A4	NM_025257
uc011fij.2	NM_025257	SLC44A4	NM_025257
uc011ggg.2	NM_025257	SLC44A4	NM_025257
uc011hut.2	NM_025257	SLC44A4	NM_025257
uc011isj.1	NM_025257	SLC44A4	NM_025257
uc011jnn.2	NM_025257	SLC44A4	NM_025257
uc001dgt.2	NM_001130058	SLC44A5	NM_001130058
uc010oqz.1	AK296924	SLC44A5	NM_001130058
uc001dgu.3	NM_152697	SLC44A5	NM_152697
uc010ora.2	AK299573	SLC44A5	NM_152697
uc001dgs.2	AK128063	SLC44A5	-
uc001dgr.2	BC051740	SLC44A5	-
uc010orb.2	AK296941	SLC44A5	-
uc001apb.3	NM_001080397	SLC45A1	NM_001080397
uc001apc.3	AF118274	SLC45A1	NM_001080397
uc003jie.3	NM_001012509	SLC45A2	NM_001012509
uc003jid.3	NM_016180	SLC45A2	NM_016180
uc011coe.1	CU678524	SLC45A2	-
uc003jif.4	BC003597	SLC45A2	-
uc001hda.1	NM_033102	SLC45A3	NM_033102
uc010pro.1	FJ805262	SLC45A3	NM_033102
uc010prp.1	FJ805259	SLC45A3	-
uc010prn.1	FJ423755	SLC45A3	-
uc003ywd.1	NM_001080431	SLC45A4	NM_001080431
uc010meq.1	BC171836	SLC45A4	-
uc003ywc.1	BC090891	SLC45A4	-
uc022bbx.1	AL137490	SLC45A4	-
uc021ttr.1	NM_001242366	SLC46A1	NM_001242366
uc010wak.2	AK295883	SLC46A1	NM_001242366
uc002hbf.2	NM_080669	SLC46A1	NM_080669
uc004bgk.3	NM_033051	SLC46A2	NM_033051
uc001usj.3	NM_001135919	SLC46A3	NM_001135919
uc001ush.3	NM_181785	SLC46A3	NM_181785
uc001usi.3	AX748370	SLC46A3	NM_181785
uc001usg.3	AK124604	SLC46A3	NM_181785
uc002gvy.1	NM_018242	SLC47A1	NM_018242
uc002gvx.3	BC050592	SLC47A1	NM_018242
uc010vza.1	AK304647	SLC47A1	NM_018242
uc010vzb.1	AK293196	SLC47A1	NM_018242
uc010vyz.1	AK301854	SLC47A1	-
uc010cqq.1	AK310270	SLC47A1	-
uc010vyy.1	AK302620	SLC47A1	-
uc010cqp.1	AK225360	SLC47A1	-
uc010vzc.1	AK298254	SLC47A1	-
uc002gwg.4	NM_001099646	SLC47A2	NM_001099646
uc002gwf.4	NM_001256663	SLC47A2	NM_001256663
uc002gwe.4	NM_152908	SLC47A2	NM_152908
uc010cqs.1	AK055758	SLC47A2	-
uc002gwi.3	BX648861	SLC47A2	-
uc002gwh.4	AB250701	SLC47A2	-
uc010cqt.1	AK310218	SLC47A2	-
uc001rqd.3	NM_017842	SLC48A1	NM_017842
uc001rqc.3	BC002759	SLC48A1	-
uc002igf.4	NM_000342	SLC4A1	NM_000342
uc021tyc.1	GQ981385	SLC4A1	NM_000342
uc002ubx.4	NM_001178015	SLC4A10	NM_001178015
uc010zcs.2	NM_001178016	SLC4A10	NM_001178016
uc010fpa.1	AK308529	SLC4A10	NM_001178016
uc002uby.4	NM_022058	SLC4A10	NM_022058
uc010zcr.1	AK294767	SLC4A10	-
uc010zqf.2	NM_001174089	SLC4A11	NM_001174089
uc010zqe.2	NM_001174090	SLC4A11	NM_001174090
uc002wig.3	NM_032034	SLC4A11	NM_032034
uc002wih.3	AX746815	SLC4A11	-
uc002rlk.4	NM_018158	SLC4A1AP	NM_018158
uc022apz.1	NM_001199692	SLC4A2	NM_001199692
uc011kve.2	NM_001199693	SLC4A2	NM_001199693
uc003wiu.4	NM_001199694	SLC4A2	NM_001199694
uc003wit.4	NM_003040	SLC4A2	NM_003040
uc002vmp.4	NM_005070	SLC4A3	NM_005070
uc002vmo.4	NM_201574	SLC4A3	NM_201574
uc010fwm.4	NR_048551	SLC4A3	NR_048551
uc010fwn.1	BC128393	SLC4A3	-
uc002vmn.2	AK226122	SLC4A3	-
uc003hfy.3	NM_001098484	SLC4A4	NM_001098484
uc003hfz.3	AF069510	SLC4A4	NM_001098484
uc010iib.3	AF157492	SLC4A4	NM_001098484
uc003hga.2	AF004813	SLC4A4	NM_001098484
uc010iic.3	NM_001134742	SLC4A4	NM_001134742
uc003hgc.4	NM_003759	SLC4A4	NM_003759
uc003hgb.3	BC030977	SLC4A4	NM_003759
uc010iid.3	CR749482	SLC4A4	-
uc002sko.1	NM_021196	SLC4A5	NM_021196
uc002skn.3	NM_133478	SLC4A5	NM_133478
uc002skp.1	BC109221	SLC4A5	NM_133478
uc010ffc.1	AF293338	SLC4A5	NM_133478
uc002skl.3	AF207661	SLC4A5	-
uc002sks.1	AF453528	SLC4A5	-
uc003cdu.5	NM_001258379	SLC4A7	NM_001258379
uc011aww.3	EU934248	SLC4A7	NM_001258379
uc011awx.3	EU934250	SLC4A7	NM_001258379
uc021wun.2	GU354308	SLC4A7	NM_001258379
uc003cdw.4	NM_001258380	SLC4A7	NM_001258380
uc011axa.3	EU934249	SLC4A7	NM_001258380
uc003cdv.4	NM_003615	SLC4A7	NM_003615
uc011awy.3	EU934246	SLC4A7	NM_003615
uc011axb.3	EU934247	SLC4A7	NM_003615
uc021wuo.2	GU354307	SLC4A7	-
uc011awz.3	FJ178575	SLC4A7	-
uc021wul.2	GU354310	SLC4A7	-
uc011awu.3	FJ178574	SLC4A7	-
uc011awv.3	FJ178576	SLC4A7	-
uc021wum.2	GU354309	SLC4A7	-
uc010hfl.4	CR627428	SLC4A7	-
uc010hfm.3	AK309734	SLC4A7	-
uc001rys.2	NM_001039960	SLC4A8	NM_001039960
uc001ryv.4	NM_001258401	SLC4A8	NM_001258401
uc001ryq.4	NM_001258402	SLC4A8	NM_001258402
uc001ryr.3	AF069512	SLC4A8	NM_001258402
uc010snk.2	NM_001258403	SLC4A8	NM_001258403
uc010sni.3	NM_001267615	SLC4A8	NM_001267615
uc001ryn.4	DQ996537	SLC4A8	NM_001267615
uc010snj.2	AB384518	SLC4A8	NM_001267615
uc001rym.4	DQ996398	SLC4A8	NM_001267615
uc031qhi.1	NR_047672	SLC4A8	NR_047672
uc001ryp.1	AK128321	SLC4A8	-
uc001ryt.2	AX748074	SLC4A8	-
uc003lfk.2	NM_001258426	SLC4A9	NM_001258426
uc011czg.2	NM_001258427	SLC4A9	NM_001258427
uc003lfm.3	NM_001258428	SLC4A9	NM_001258428
uc003lfl.2	NM_031467	SLC4A9	NM_031467
uc003lfj.2	AF332961	SLC4A9	NM_031467
uc001fhk.4	NM_001122837	SLC50A1	NM_001122837
uc001fhl.4	NM_001122839	SLC50A1	NM_001122839
uc001fhj.4	NM_018845	SLC50A1	NM_018845
uc003fwd.3	NM_152672	SLC51A	NM_152672
uc010iac.1	AK310276	SLC51A	NM_152672
uc003fwe.3	BC029606	SLC51A	NM_152672
uc011btu.1	AK300996	SLC51A	-
uc002aog.3	NM_178859	SLC51B	NM_178859
uc002gap.4	NM_001104577	SLC52A1	NM_001104577
uc002gao.4	NM_017986	SLC52A1	NM_017986
uc010ckw.3	AB362534	SLC52A1	-
uc010ckx.3	AK123566	SLC52A1	-
uc010mfy.2	NM_001253815	SLC52A2	NM_001253815
uc003zcc.2	NM_001253816	SLC52A2	NM_001253816
uc003zcd.2	NM_024531	SLC52A2	NM_024531
uc003zce.2	BC071955	SLC52A2	NM_024531
uc011llc.2	NR_045600	SLC52A2	NR_045600
uc002wed.4	NM_033409	SLC52A3	NM_033409
uc002wee.2	AK291706	SLC52A3	NM_033409
uc003amc.3	NM_000343	SLC5A1	NM_000343
uc011alz.2	NM_001256314	SLC5A1	NM_001256314
uc002guu.2	NM_001042450	SLC5A10	NM_001042450
uc002guv.2	NM_001270648	SLC5A10	NM_001270648
uc010vyl.2	NM_001270649	SLC5A10	NM_001270649
uc002gut.2	NM_152351	SLC5A10	NM_152351
uc002gur.2	NR_073067	SLC5A10	NM_152351
uc010vcd.3	NM_001258411	SLC5A11	NM_001258411
uc010vce.3	NM_001258412	SLC5A11	NM_001258412
uc002dms.4	NM_001258413	SLC5A11	NM_001258413
uc010bxt.4	AK125267	SLC5A11	NM_001258413
uc002dmt.4	NM_001258414	SLC5A11	NM_001258414
uc002dmv.4	AJ305237	SLC5A11	NM_001258414
uc002dmu.4	NM_052944	SLC5A11	NM_052944
uc001mra.2	NM_178498	SLC5A12	NM_178498
uc001mrc.4	BC049207	SLC5A12	NM_178498
uc001mrb.2	BC041454	SLC5A12	-
uc002ecf.4	NM_003041	SLC5A2	NM_003041
uc010car.3	BC131542	SLC5A2	-
uc002yto.3	NM_006933	SLC5A3	NM_006933
uc021wir.1	CCDS33549	SLC5A3	NM_006933
uc003ami.3	NM_014227	SLC5A4	NM_014227
uc002nhr.4	NM_000453	SLC5A5	NM_000453
uc002rjd.3	NM_021095	SLC5A6	NM_021095
uc010eyv.1	AK314545	SLC5A6	NM_021095
uc002rje.1	AF442150	SLC5A6	-
uc002tdv.3	NM_021815	SLC5A7	NM_021815
uc010fjj.3	AK315280	SLC5A7	NM_021815
uc010ywn.2	AK300801	SLC5A7	NM_021815
uc010ywm.2	BC111524	SLC5A7	-
uc001thz.4	NM_145913	SLC5A8	NM_145913
uc001cro.2	NM_001011547	SLC5A9	NM_001011547
uc001crn.2	NM_001135181	SLC5A9	NM_001135181
uc010omt.1	BC143570	SLC5A9	NM_001135181
uc001crp.2	BC048332	SLC5A9	-
uc010omu.1	BC143587	SLC5A9	-
uc010oms.1	AK296133	SLC5A9	-
uc009vyt.1	AK311580	SLC5A9	-
uc010hdq.3	NM_003042	SLC6A1	NM_003042
uc031ryl.1	AK295702	SLC6A1	-
uc031ryk.1	NR_046647	SLC6A1-AS1	NR_046647
uc002edi.1	NR_003083	SLC6A10P	NR_003083
uc002edh.1	BC117243	SLC6A10P	-
uc003bvz.3	NM_014229	SLC6A11	NM_014229
uc003bvy.1	BC036083	SLC6A11	-
uc001qia.3	NM_001122847	SLC6A12	NM_001122847
uc001qib.3	NM_001122848	SLC6A12	NM_001122848
uc009zdh.2	NM_001206931	SLC6A12	NM_001206931
uc001qhz.3	NM_003044	SLC6A12	NM_003044
uc001qhy.3	AK096046	SLC6A12	-
uc009zdi.1	AK307167	SLC6A12	-
uc010sdl.2	NM_001190997	SLC6A13	NM_001190997
uc001qid.2	NM_001243392	SLC6A13	NM_001243392
uc031qfj.1	CCDS58198	SLC6A13	NM_001243392
uc001qic.2	NM_016615	SLC6A13	NM_016615
uc009zdj.2	U76343	SLC6A13	NM_016615
uc010sdm.1	AK295904	SLC6A13	NM_016615
uc004eqi.3	NM_007231	SLC6A14	NM_007231
uc011mtm.2	AK304243	SLC6A14	-
uc010sul.3	NM_001146335	SLC6A15	NM_001146335
uc001szy.4	NM_018057	SLC6A15	NM_018057
uc001szv.4	NM_182767	SLC6A15	NM_182767
uc002pmz.3	NM_014037	SLC6A16	NM_014037
uc002pna.3	BC034948	SLC6A16	-
uc009wfq.3	NM_001010898	SLC6A17	NM_001010898
uc001dze.1	AX805336	SLC6A17	-
uc003jby.2	NM_182632	SLC6A18	NM_182632
uc003jbw.4	NM_001003841	SLC6A19	NM_001003841
uc002eig.3	NM_001043	SLC6A2	NM_001043
uc002eif.3	NM_001172501	SLC6A2	NM_001172501
uc002eii.3	NM_001172502	SLC6A2	NM_001172502
uc002eij.3	BC000563	SLC6A2	NM_001172502
uc021tio.1	NM_001172504	SLC6A2	NM_001172504
uc021tip.1	AK310410	SLC6A2	-
uc011bai.2	NM_020208	SLC6A20	NM_020208
uc011baj.2	NM_022405	SLC6A20	NM_022405
uc003cow.3	AL389979	SLC6A20	NM_022405
uc003jck.3	NM_001044	SLC6A3	NM_001044
uc002hey.5	NM_001045	SLC6A4	NM_001045
uc010csg.4	AK309538	SLC6A4	-
uc001mqd.3	NM_004211	SLC6A5	NM_004211
uc009yic.3	BC096322	SLC6A5	-
uc010heg.4	NM_001134367	SLC6A6	NM_001134367
uc003byr.4	NR_103507	SLC6A6	NM_001134368
uc003byp.4	NM_001134368	SLC6A6	NM_001134368
uc010hee.2	AK307284	SLC6A6	NM_001134368
uc003byq.4	NM_003043	SLC6A6	NM_003043
uc010hef.2	AK309534	SLC6A6	-
